id,title,release_date,popularity,vote_average,vote_count,genres,runtime,budget,revenue,production_countries,release_year,release_month,release_day,roi,vote_average_log,vote_count_log,budget_log,revenue_log,roi_log,language_name
1683,The Reaping,2007-04-05,3.1277,5.7,847,['Horror'],99,40000000.0,62771059.0,['United States of America'],2007,4,5,0.569276475,1.9021075263969205,6.742880635791903,17.50439003707821,17.955004697199083,0.4506146691899639,English
2015,Secret Sunshine,2007-05-23,2.9669,7.2,213,['Drama'],143,2900000.0,11581469.0,['South Korea'],2007,5,23,2.99361,2.1041341542702074,5.365976015021851,14.88022163978423,16.264916965057722,1.384695583756192,Korean
10074,Hot Rod,2007-08-03,2.5852,6.393,1010,"['Comedy', 'Action']",88,25000000.0,14353654.0,['United States of America'],2007,8,3,-0.42585384,2.000533606574963,6.918695219020472,17.034386422832473,16.479515171571144,0.0,English
14943,Crows Zero,2007-10-26,2.8284,7.1,358,"['Action', 'Comedy', 'Crime']",130,,22036607.0,['Japan'],2007,10,26,,2.0918640616783932,5.883322388488279,,16.90821562840849,,Japanese
21647,Sex Is Zero 2,2007-12-12,2.777,5.8,60,"['Romance', 'Comedy']",115,,,['South Korea'],2007,12,12,,1.916922612182061,4.110873864173311,,,,Korean
19528,Invisible Target,2007-07-19,2.8015,6.8,99,['Action'],129,,6599143.0,"['China', 'Hong Kong']",2007,7,19,,2.0541237336955462,4.605170185988092,,15.702450501615578,,Chinese(Simplified)
14123,Bratz,2007-08-03,2.4509,5.8,447,"['Comedy', 'Music', 'Family']",102,20000000.0,26000000.0,['United States of America'],2007,8,3,0.3,1.916922612182061,6.104793232414985,16.811242881518265,17.073607134447293,0.26236426446749106,English
13981,Appleseed: Ex Machina,2007-10-19,2.47,6.437,222,"['Animation', 'Action', 'Thriller', 'Science Fiction']",105,,,"['Japan', 'United States of America']",2007,10,19,,2.0064675417211633,5.407171771460119,,,,Japanese
329103,Russian Lolita,2007-01-03,2.8436,5.258,122,"['Romance', 'Drama']",93,,,['Russia'],2007,1,3,,1.8338606452466903,4.812184355372417,,,,Russian
60957,Bakunyuu J no Shogeki,2007-11-08,2.7218,6.2,4,[],70,,,['Japan'],2007,11,8,,1.9740810260220096,1.6094379124341003,,,,Japanese
4349,The Kingdom,2007-08-22,4.4618,6.714,1705,"['Thriller', 'Action', 'Drama']",110,70000000.0,86658558.0,"['Germany', 'United States of America', 'United Kingdom']",2007,8,22,0.2379794,2.043036859786036,7.441906728051625,18.064005814299346,18.277486345935618,0.21348053438244374,English
6575,Walk Hard: The Dewey Cox Story,2007-12-21,2.62,6.585,695,"['Comedy', 'Music']",96,35000000.0,18317151.0,['United States of America'],2007,12,21,-0.47665282857142854,2.0261726128004955,6.54534966033442,17.370858648025116,16.723348446610046,0.0,English
13252,Cleaner,2007-09-11,2.427,6.071,854,"['Crime', 'Thriller', 'Mystery']",88,25000000.0,5796630.0,['United States of America'],2007,9,11,-0.7681348,1.9560019126221038,6.75110146893676,17.034386422832473,15.572787444681955,0.0,English
10294,Vacancy,2007-04-20,2.6979,6.279,1515,"['Horror', 'Thriller']",85,19000000.0,35300645.0,['United States of America'],2007,4,20,0.8579286842105264,1.9849934901361208,7.323830566202317,16.759949589762293,17.379411822019364,0.6194622565605548,English
17234,Summer Days with Coo,2007-07-28,2.9601,7.8,131,"['Animation', 'Fantasy', 'Comedy', 'Romance', 'Drama', 'Family']",138,,,['Japan'],2007,7,28,,2.174751721484161,4.882801922586371,,,,Japanese
12225,Cashback,2007-01-17,2.6494,6.95,1292,"['Drama', 'Comedy', 'Romance']",102,,2300000.0,['United Kingdom'],2007,1,17,,2.0731719286662407,7.164720378771857,,14.648420115681892,,English
575512,Suzanne,2007-03-07,1.2083,6.0,1,"['Drama', 'Comedy']",92,,,['France'],2007,3,7,,1.9459101490553132,0.6931471805599453,,,,French
2011,Persepolis,2007-06-27,2.7023,7.89,2012,"['Animation', 'Drama']",95,7300000.0,,"['France', 'United States of America']",2007,6,27,,2.1849270495258133,7.607381425639791,15.803385043104912,,,French
14016,Mad Detective,2007-11-29,2.5429,7.0,208,"['Action', 'Crime', 'Thriller']",91,,,['Hong Kong'],2007,11,29,,2.0794415416798357,5.342334251964811,,,,Chinese(Traditional)
15212,Species: The Awakening,2007-10-17,2.535,4.715,272,"['Horror', 'Science Fiction', 'Thriller']",98,3800000.0,,['United States of America'],2007,10,17,,1.743094297246774,5.60947179518496,15.150511887854474,,,English
15772,Guru,2007-01-12,2.905,6.798,126,"['Drama', 'Romance']",166,4700000.0,31000000.0,['India'],2007,1,12,5.595744680851064,2.0538672905604054,4.844187086458591,15.363073279446223,17.249497794707484,1.8864246957691333,Hindi
4517,Elizabeth: The Golden Age,2007-09-09,3.0406,6.7,1247,"['Drama', 'History', 'Romance']",114,55000000.0,74237563.0,"['France', 'United Kingdom', 'Germany']",2007,9,9,0.3497738727272727,2.0412203288596382,7.129297548929373,17.822843761378564,18.122780833403876,0.2999370767368627,English
6589,Underdog,2007-08-03,2.5741,5.548,723,"['Family', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction']",82,25000000.0,65270477.0,['United States of America'],2007,8,3,1.61081908,1.8791596595088884,6.584791392385716,17.034386422832473,17.994050394010355,0.9596639958570167,English
20342,Secret,2007-07-27,2.8315,7.6,184,"['Fantasy', 'Drama', 'Thriller']",101,,9000000.0,"['Hong Kong', 'Taiwan']",2007,7,27,,2.151762203259462,5.220355825078324,,16.012735246411598,,Chinese(Traditional)
2001,We Own the Night,2007-10-12,2.5471,6.691,1405,"['Drama', 'Crime', 'Thriller']",118,21000000.0,55033767.0,['United States of America'],2007,10,12,1.6206555714285715,2.0400508140749167,7.2485040723706105,16.860033043306743,17.823457518434545,0.9634245045761853,English
6538,Charlie Wilson's War,2007-12-19,2.5317,6.54,1540,"['Comedy', 'Drama', 'History']",102,75000000.0,119483446.0,"['Germany', 'United States of America']",2007,12,19,0.5931126133333333,2.020222182019865,7.340186835320115,18.132998684833918,18.598688400912767,0.4656897210428239,English
25961,Pokémon: The Rise of Darkrai,2007-07-14,2.5482,6.9,286,"['Family', 'Adventure', 'Animation', 'Fantasy', 'Action', 'Science Fiction']",90,,42496749.0,['Japan'],2007,7,14,,2.066862759472976,5.659482215759621,,17.564938160382386,,Japanese
13022,Rogue,2007-11-08,2.5318,6.339,711,"['Action', 'Horror', 'Thriller']",99,20000000.0,4600000.0,"['Australia', 'United States of America']",2007,11,8,-0.77,1.9932025935629258,6.568077911411976,16.811242881518265,15.341567078850604,0.0,English
4566,Michael Clayton,2007-09-28,2.4904,6.784,1809,"['Drama', 'Thriller', 'Crime']",119,25000000.0,92991835.0,['United States of America'],2007,9,28,2.7196734,2.052070344883704,7.501082124259871,17.034386422832473,18.34802226231797,1.3136358687318626,English
3603,Black Sheep,2007-03-29,2.4652,5.772,773,"['Horror', 'Comedy']",86,,5000000.0,"['New Zealand', 'South Korea']",2007,3,29,,1.912796464270889,6.651571873589727,,15.424948670398354,,English
3432,Mr. Brooks,2007-06-01,2.1534,6.934,1747,"['Crime', 'Thriller']",120,20000000.0,48443734.0,"['Ireland', 'United States of America']",2007,6,1,1.4221867,2.071157322092138,7.466227556215481,16.811242881518265,17.695913579374444,0.884670727213675,English
13008,An American Crime,2007-07-27,2.437,7.315,723,"['Crime', 'Drama', 'Horror']",97,2000000.0,,['United States of America'],2007,7,27,,2.118061112644891,6.584791392385716,14.508658238524095,,,English
23151,The Garden of Sinners: A Study in Murder (Part 1),2007-12-29,2.2376,6.762,107,"['Animation', 'Action', 'Crime', 'Romance', 'Mystery']",60,,,['Japan'],2007,12,29,,2.0492400329467144,4.68213122712422,,,,Japanese
38973,Kamen Rider Den-O The Movie: I’m Born!,2007-08-04,2.6531,7.2,11,"['Action', 'Adventure', 'Science Fiction']",69,,12236890.0,['Japan'],2007,8,4,,2.1041341542702074,2.4849066497880004,,16.319965799516186,,Japanese
9952,Rescue Dawn,2007-06-23,2.202,6.961,1302,"['Adventure', 'Drama', 'War']",125,10000000.0,7177143.0,"['Luxembourg', 'United States of America']",2007,6,23,-0.2822857,2.0745546201064413,7.172424577124845,16.118095750958314,15.78641209030456,0.0,English
13640,Superman: Doomsday,2007-09-18,2.1547,6.74,661,"['Action', 'Animation', 'Science Fiction']",75,3500000.0,,['United States of America'],2007,9,18,,2.046401687601636,6.495265555937008,15.068273812173887,,,English
13492,Frontier(s),2007-07-01,2.4471,6.157,747,"['Drama', 'Horror', 'Action', 'Thriller']",108,3000000.0,,"['France', 'Switzerland']",2007,7,1,,1.9680908987564605,6.617402977974478,14.914123179965662,,,French
9703,The Last Legion,2007-04-19,2.5257,5.6,808,"['Action', 'Adventure', 'Fantasy', 'War']",102,67000000.0,25303038.0,"['Bulgaria', 'France', 'Italy', 'Slovakia', 'Tunisia', 'United Kingdom', 'United States of America']",2007,4,19,-0.6223427164179105,1.8870696490323797,6.695798917058491,18.020203192280615,17.046435065061164,0.0,English
13474,P2,2007-11-09,2.8032,6.227,865,"['Horror', 'Thriller']",98,3500000.0,7766240.0,['United States of America'],2007,11,9,1.2189257142857144,1.9778240123008441,6.763884908562435,15.068273812173887,15.865296821498916,0.7970231662768431,English
14165,Ta Ra Rum Pum,2007-04-27,2.0987,6.1,74,"['Family', 'Comedy', 'Romance']",153,6000000.0,15242548.0,['India'],2007,4,27,1.5404246666666668,1.9600947840472698,4.31748811353631,15.607270193858982,16.539601351454692,0.932331258656537,Hindi
4688,Across the Universe,2007-09-14,2.3261,7.138,1365,"['Drama', 'Romance', 'Fantasy']",133,45000000.0,29625761.0,['United States of America'],2007,9,14,-0.34164975555555555,2.0965444495794983,7.2196420401307355,17.622173069956816,17.204154878607763,0.0,English
11835,Death Sentence,2007-08-31,2.3764,6.759,1164,"['Action', 'Crime', 'Drama', 'Thriller']",105,20000000.0,16974459.0,['United States of America'],2007,8,31,-0.15127705,2.0488534599118124,7.060476365999801,16.811242881518265,16.647220419415557,0.0,English
40079,"Tokyo Towers: Mom and Me, and Sometimes Dad",2007-04-14,2.4085,6.9,14,['Drama'],142,,,['Japan'],2007,4,14,,2.066862759472976,2.70805020110221,,,,Japanese
15403,Ben 10: Secret of the Omnitrix,2007-08-10,2.2253,7.349,245,"['Animation', 'Science Fiction', 'Family']",71,,,['United States of America'],2007,8,10,,2.1221417712118633,5.5053315359323625,,,,English
25744,Carved: The Slit-Mouthed Woman,2007-03-16,2.6803,5.9,106,['Horror'],90,34600000.0,45900000.0,['Japan'],2007,3,16,0.3265895953757225,1.9315214116032138,4.672828834461906,17.359364268929685,17.641975696817266,0.2826114350028209,Japanese
13249,Seraphim Falls,2007-01-26,2.0587,6.4,584,"['Western', 'Action', 'Drama']",115,18000000.0,1220058.0,['United States of America'],2007,1,26,-0.932219,2.0014800002101243,6.371611847231857,16.705882371415992,14.014409776195839,0.0,English
19580,The Dukes of Hazzard: The Beginning,2007-03-04,2.1821,6.105,191,"['Action', 'Adventure', 'Comedy', 'TV Movie']",95,5000000.0,,['United States of America'],2007,3,4,,1.960798761549064,5.2574953720277815,15.424948670398354,,,English
23150,The Garden of Sinners: Overlooking View,2007-12-01,2.579,6.7,146,"['Animation', 'Crime', 'Action', 'Fantasy', 'Mystery']",50,,,['Japan'],2007,12,1,,2.0412203288596382,4.990432586778736,,,,Japanese
4169,Breach,2007-02-12,2.1158,6.637,608,"['Drama', 'Thriller', 'Crime', 'History']",110,23000000.0,41000000.0,['United States of America'],2007,2,12,0.782608695652174,2.033004855906247,6.411818267709897,16.951004817371683,17.529082649058825,0.5780778507751582,English
47833,"The Mafia, The Salesman",2007-09-20,2.3681,4.1,7,"['Comedy', 'Action']",107,,,['South Korea'],2007,9,20,,1.62924053973028,2.0794415416798357,,,,Korean
13195,Flawless,2007-09-01,2.079,6.7,567,"['Crime', 'Drama', 'Thriller']",108,20000000.0,6819587.0,"['United Kingdom', 'Luxembourg']",2007,9,1,-0.65902065,2.0412203288596382,6.342121418721152,16.811242881518265,15.735309617437668,0.0,English
25597,Hansel & Gretel,2007-12-27,2.7489,6.7,175,"['Fantasy', 'Drama', 'Horror']",117,4000000.0,2206625.0,['South Korea'],2007,12,27,-0.44834375,2.0412203288596382,5.170483995038151,15.201805169084134,14.606975210072244,0.0,Korean
17306,Ice Spiders,2007-06-09,1.4892,4.0,75,"['Horror', 'Science Fiction', 'Action', 'Adventure', 'Comedy', 'TV Movie']",90,2000000.0,,['United States of America'],2007,6,9,,1.6094379124341003,4.330733340286331,14.508658238524095,,,English
5375,Fred Claus,2007-11-09,2.242,5.834,869,"['Action', 'Comedy', 'Drama']",115,100000000.0,97800000.0,['United States of America'],2007,11,9,-0.022,1.9219101536931,6.76849321164863,18.420680753952364,18.398435145229996,0.0,English
7183,Perfect Stranger,2007-04-11,3.8815,5.8,950,"['Thriller', 'Crime', 'Mystery']",109,60795000.0,73090611.0,['United States of America'],2007,4,11,0.20224707623982235,1.916922612182061,6.85751406254539,17.923018123161377,18.10721048965999,0.18419236926568877,English
46164,Retribution,2007-02-24,2.4352,6.4,94,"['Thriller', 'Horror', 'Mystery']",104,,,['Japan'],2007,2,24,,2.0014800002101243,4.553876891600541,,,,Japanese
21534,Iblard Time,2007-07-04,2.2327,6.605,43,"['Animation', 'Fantasy', 'Adventure', 'Mystery']",30,,,['Japan'],2007,7,4,,2.0288059257112563,3.784189633918261,,,,Japanese
7737,Resident Evil: Extinction,2007-09-20,2.2558,6.305,4293,"['Horror', 'Action', 'Science Fiction']",94,45000000.0,147717833.0,"['Canada', 'France', 'Germany', 'United States of America']",2007,9,20,2.282618511111111,1.9885590452026627,8.364973978438726,17.622173069956816,18.810814484965423,1.1886414304611674,English
38057,The Secret of the Magic Gourd,2007-06-29,2.5965,7.287,122,"['Drama', 'Family', 'Fantasy']",84,,,"['China', 'Hong Kong']",2007,6,29,,2.1146880218669053,4.812184355372417,,,,Chinese(Traditional)
17101,Bleach the Movie: The DiamondDust Rebellion,2007-12-22,2.254,6.76,177,"['Action', 'Animation', 'Thriller']",95,,6916899.0,['Japan'],2007,12,22,,2.048982334195127,5.181783550292085,,15.749478250343621,,Japanese
30112,Lost in Beijing,2007-09-26,2.4493,6.6,55,"['Romance', 'Drama']",112,,5095696.0,"['China', 'France']",2007,9,26,,2.028148247292285,4.02535169073515,,15.443907016067671,,Chinese(Traditional)
4170,Trade,2007-01-23,2.0987,7.021,292,['Thriller'],120,12000000.0,,"['Germany', 'Mexico', 'United States of America']",2007,1,23,,2.0820631023847875,5.680172609017068,16.300417291085605,,,English
16555,Daddy's Little Girls,2007-02-14,2.4659,6.9,132,"['Comedy', 'Drama', 'Romance']",100,10000000.0,31600000.0,['United States of America'],2007,2,14,2.16,2.066862759472976,4.890349128221754,16.118095750958314,17.26866771020271,1.1505720275988207,English
29826,The Legend of the Nahuala,2007-10-31,2.517,7.824,210,"['Animation', 'Family', 'Fantasy', 'Horror']",84,975000.0,4000000.0,['Mexico'],2007,10,31,3.1025641025641026,2.1774752819512013,5.351858133476067,13.790193775620484,15.201805169084134,1.4116121691041805,Spanish
52384,Bullet and Brain,2007-11-15,2.1461,4.6,15,"['Action', 'Comedy', 'Crime']",94,,,['China'],2007,11,15,,1.7227665977411035,2.772588722239781,,,,Chinese(Simplified)
58700,"Yobi, The Five-Tailed Fox",2007-01-25,2.0271,6.5,58,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Drama', 'Science Fiction']",86,,,['South Korea'],2007,1,25,,2.0149030205422647,4.07753744390572,,,,Korean
234532,Chotta Mumbai,2007-04-06,2.1971,7.229,24,"['Action', 'Comedy', 'Crime']",140,,,['India'],2007,4,6,,2.1076645006235757,3.2188758248682006,,,,Malayalam
54462,For Those We Love,2007-05-12,1.9927,6.1,9,"['War', 'Drama']",135,,,['Japan'],2007,5,12,,1.9600947840472698,2.302585092994046,,,,Japanese
14047,The Great Debaters,2007-12-25,2.3528,7.3,648,['Drama'],126,15000000.0,30226144.0,['United States of America'],2007,12,25,1.0150762666666666,2.1162555148025524,6.47543271670409,16.52356082573315,17.224217836295164,0.7006570441447391,English
14044,Assembly,2007-10-09,2.1959,6.9,137,"['Action', 'History']",123,16000000.0,34786960.0,"['China', 'Hong Kong', 'South Korea']",2007,10,9,1.174185,2.066862759472976,4.927253685157205,16.588099342704055,17.364753190625102,0.7766538816746439,Chinese(Traditional)
8827,99 Francs,2007-09-26,2.2787,6.63,749,"['Drama', 'Comedy']",105,13442285.0,12500000.0,['France'],2007,9,26,-0.070098573270839,2.0320878452963655,6.620073206530356,16.41391596788145,16.341239282272525,0.0,French
2335,Taxi 4,2007-02-10,2.3442,5.593,1258,"['Action', 'Comedy']",91,17500000.0,65114802.0,['France'],2007,2,10,2.7208458285714285,1.8860084801311625,7.138073034044347,16.677711496036597,17.991662469962794,1.31395101571156,French
2355,Reign Over Me,2007-03-22,1.9318,7.207,1104,['Drama'],124,20000000.0,22222308.0,['United States of America'],2007,3,22,0.1111154,2.1049874486475746,7.007600613951853,16.811242881518265,16.91660725216847,0.10536437565037653,English
2267,The Last Mimzy,2007-02-09,2.4153,6.351,464,"['Drama', 'Science Fiction', 'Adventure']",94,,27308918.0,['United States of America'],2007,2,9,,1.9948363583919506,6.142037405587356,,17.12272391009599,,English
12526,Bug,2007-02-21,2.0762,6.128,566,"['Drama', 'Horror', 'Thriller']",98,4000000.0,8095658.0,"['Germany', 'United States of America']",2007,2,21,1.0239145,1.9640306901685083,6.340359303727752,15.201805169084134,15.906838550057113,0.7050335074499511,English
11148,XXY,2007-06-14,2.0299,6.9,302,['Drama'],86,,2728869.0,"['Argentina', 'Spain', 'France']",2007,6,14,,2.066862759472976,5.713732805509369,,14.819398162058937,,Spanish
41186,Love Now,2007-08-15,2.1517,5.2,10,"['Drama', 'Romance']",116,,,"['Hong Kong', 'South Korea']",2007,8,15,,1.824549292051046,2.3978952727983707,,,,Korean
7211,Dan in Real Life,2007-10-26,2.3512,6.564,1260,"['Comedy', 'Romance', 'Drama']",98,25000000.0,68474305.0,['United States of America'],2007,10,26,1.7389722,2.023400150796211,7.13966033596492,17.034386422832473,18.041969137976256,1.0075827405397648,English
37984,Eye in the Sky,2007-06-21,2.1421,6.5,57,"['Action', 'Crime', 'Thriller']",90,,,['Hong Kong'],2007,6,21,,2.0149030205422647,4.060443010546419,,,,Chinese(Simplified)
80797,Winx Club: The Secret of the Lost Kingdom,2007-11-29,2.0414,7.3,231,"['Fantasy', 'Animation', 'Family']",85,,,['Italy'],2007,11,29,,2.1162555148025524,5.44673737166631,,,,Italian
13641,The Air I Breathe,2007-02-07,1.6986,6.288,372,"['Drama', 'Thriller', 'Crime']",95,,,['United States of America'],2007,2,7,,1.9862291599576571,5.921578419643816,,,,English
10172,Are We Done Yet?,2007-04-04,2.197,5.806,637,"['Family', 'Comedy']",92,,58400000.0,['United States of America'],2007,4,4,,1.917804576078714,6.45833828334479,,17.88282646492174,,English
59298,The Piano Forest,2007-07-21,2.0206,7.1,115,"['Music', 'Animation', 'Drama']",101,,2014665.0,['Japan'],2007,7,21,,2.0918640616783932,4.7535901911063645,,14.515963982799919,,Japanese
6639,Love in the Time of Cholera,2007-10-04,2.0798,6.6,384,"['Drama', 'Romance']",139,45000000.0,4607608.0,['United States of America'],2007,10,4,-0.8976087111111111,2.028148247292285,5.953243334287785,17.622173069956816,15.343219625327137,0.0,English
16657,Protégé,2007-04-13,2.1076,6.8,99,"['Drama', 'Thriller']",106,,,"['China', 'Hong Kong', 'Singapore']",2007,4,13,,2.0541237336955462,4.605170185988092,,,,Chinese(Simplified)
11172,Music and Lyrics,2007-02-09,2.3002,6.44,1712,"['Comedy', 'Music', 'Romance']",104,40000000.0,145896422.0,['United States of America'],2007,2,9,2.64741055,2.0068708488450007,7.44600149832412,17.50439003707821,18.79840749640015,1.294017477467761,English
32151,Triangle,2007-10-01,2.4234,6.5,59,"['Thriller', 'Crime']",93,5000000.0,,"['China', 'France', 'Hong Kong']",2007,10,1,,2.0149030205422647,4.0943445622221,15.424948670398354,,,Chinese(Simplified)
40123,Genius Party,2007-07-07,1.803,6.5,52,"['Animation', 'Science Fiction']",102,,,['Japan'],2007,7,7,,2.0149030205422647,3.970291913552122,,,,Japanese
1931,Stomp the Yard,2007-05-16,2.4527,7.1,475,"['Drama', 'Music']",114,13000000.0,75511123.0,['United States of America'],2007,5,16,4.808547923076923,2.0918640616783932,6.16541785423142,16.380459992348886,18.139790541114458,1.7593306124455648,English
57295,Paul Simon and Friends | The Library of Congress Gershwin Prize for Popular Song,2007-06-27,1.0171,6.2,4,"['Music', 'Documentary']",110,,,[],2007,6,27,,1.9740810260220096,1.6094379124341003,,,,English
40713,Sky of Love,2007-11-03,2.0883,7.7,169,"['Romance', 'Drama']",129,,44038000.0,['Japan'],2007,11,3,,2.1633230256605382,5.135798437050262,,17.60056347823453,,Japanese
20294,Welcome,2007-12-21,2.1509,6.739,157,"['Comedy', 'Crime', 'Family']",150,,36500000.0,['India'],2007,12,21,,2.046272480288322,5.062595033026967,,17.41282284594998,,Hindi
4723,Southland Tales,2007-11-14,2.08,5.2,566,"['Science Fiction', 'Thriller', 'Comedy']",144,17000000.0,374743.0,"['Germany', 'United States of America', 'France']",2007,11,14,-0.9779562941176471,1.824549292051046,6.340359303727752,16.648723960844016,12.83399840516289,0.0,English
11807,Jab We Met,2007-10-26,1.8694,7.3,280,"['Drama', 'Comedy', 'Romance']",138,2300000.0,10065630.0,['India'],2007,10,26,3.376360869565217,2.1162555148025524,5.638354669333745,14.648420115681892,16.124637307589694,1.476217527342342,Hindi
78386,Ten Nights of Dreams,2007-01-27,1.871,6.4,14,"['Fantasy', 'Horror']",111,,,['Japan'],2007,1,27,,2.0014800002101243,2.70805020110221,,,,Japanese
62450,Nasu: A Migratory Bird with Suitcase,2007-10-24,2.4624,6.7,7,"['Animation', 'Drama']",54,,,['Japan'],2007,10,24,,2.0412203288596382,2.0794415416798357,,,,Japanese
1257,Because I Said So,2007-02-02,2.0397,5.9,644,"['Romance', 'Comedy']",102,,69485490.0,['United States of America'],2007,2,2,,1.9315214116032138,6.4692503167957724,,18.05662852615115,,English
52101,Kung Fu Kid,2007-03-29,2.2635,5.2,9,"['Comedy', 'Drama']",98,,,['Japan'],2007,3,29,,1.824549292051046,2.302585092994046,,,,Japanese
2977,Becoming Jane,2007-03-02,2.0922,7.303,1192,"['Romance', 'Drama']",120,16500000.0,37311672.0,"['United Kingdom', 'Ireland']",2007,3,2,1.2613134545454545,2.1166168952798934,7.084226422097916,16.61887099947687,17.434816784717363,0.8159458190452892,English
71004,Mouse Story: The Adventures of George and Gerald,2007-12-22,1.8027,3.5,2,"['Animation', 'Fantasy']",52,,,['Japan'],2007,12,22,,1.5040773967762742,1.0986122886681098,,,,Japanese
13159,Georgia Rule,2007-05-10,2.0155,5.991,445,"['Drama', 'Comedy', 'Romance']",113,20000000.0,25000167.0,['United States of America'],2007,5,10,0.25000835,1.944623607529848,6.100318952020064,16.811242881518265,17.034393102809897,0.22315023129189865,English
39961,The Land Before Time: The Wisdom of Friends,2007-11-27,1.7817,6.127,166,"['Animation', 'Family', 'Adventure']",76,,,['United States of America'],2007,11,27,,1.9638903885197336,5.117993812416755,,,,English
21784,Exte: Hair Extensions,2007-02-17,2.3407,5.905,111,"['Comedy', 'Horror', 'Mystery', 'Thriller']",108,,,['Japan'],2007,2,17,,1.9322457868612555,4.718498871295094,,,,Japanese
2284,Mr. Magorium's Wonder Emporium,2007-11-16,2.0113,6.2,1265,"['Family', 'Fantasy', 'Comedy']",93,65000000.0,69500000.0,"['Canada', 'United States of America']",2007,11,16,0.06923076923076923,1.9740810260220096,7.143617602704121,17.989897843244528,18.05683732492351,0.06693948267510934,English
36113,Getting Home,2007-12-31,2.0103,7.4,51,"['Drama', 'Comedy']",110,,,"['China', 'Hong Kong', 'Netherlands']",2007,12,31,,2.128231705849268,3.9512437185814275,,,,Chinese(Traditional)
46101,United Red Army,2007-08-26,2.1771,6.5,30,"['Drama', 'Thriller', 'History']",190,2391200.0,,['Japan'],2007,8,26,,2.0149030205422647,3.4339872044851463,14.687306308151845,,,Japanese
7797,Youth Without Youth,2007-10-26,2.0151,6.127,225,"['Fantasy', 'Drama', 'Mystery']",124,1000000.0,2624759.0,"['United States of America', 'Romania', 'France', 'Italy', 'Germany']",2007,10,26,1.624759,1.9638903885197336,5.420534999272286,13.815511557963774,14.780500021256586,0.9649890823050252,English
22448,Awarapan,2007-06-29,1.8529,6.9,44,"['Action', 'Drama', 'Crime']",124,6000000.0,,['India'],2007,6,29,,2.066862759472976,3.8066624897703196,15.607270193858982,,,Hindi
24822,Seven Days,2007-11-14,2.1805,6.7,58,"['Crime', 'Thriller']",125,,,['South Korea'],2007,11,14,,2.0412203288596382,4.07753744390572,,,,Korean
2013,The Diving Bell and the Butterfly,2007-05-23,1.8355,7.561,1201,"['Drama', 'History']",112,14000020.0,19777647.0,"['France', 'United States of America']",2007,5,23,0.4126870533042096,2.1472170057603486,7.091742115095153,16.454569387578406,16.800062969100857,0.3454936023887867,French
13312,Inside,2007-06-13,1.9658,6.752,857,['Horror'],83,3000000.0,792184.0,['France'],2007,6,13,-0.7359386666666666,2.047950874588465,6.754604099487962,14.914123179965662,13.582550229378219,0.0,French
25656,Glasses,2007-09-22,1.8624,7.1,37,"['Comedy', 'Drama']",106,,,['Japan'],2007,9,22,,2.0918640616783932,3.6375861597263857,,,,Japanese
14211,Prey,2007-05-18,2.0454,5.818,392,"['Adventure', 'Horror', 'Thriller']",92,,3643652.0,"['South Africa', 'United Kingdom', 'United States of America']",2007,5,18,,1.9195661737157113,5.973809611869261,,15.108497307800352,,English
67589,An Accidental Christmas,2007-12-09,1.0253,5.6,8,"['TV Movie', 'Family', 'Romance']",90,,,['United States of America'],2007,12,9,,1.8870696490323797,2.1972245773362196,,,,English
77449,Epitaph,2007-08-01,2.2265,6.5,34,"['Horror', 'Drama']",102,,,['South Korea'],2007,8,1,,2.0149030205422647,3.5553480614894135,,,,Korean
17038,Lake Placid 2,2007-04-28,1.8215,4.8,233,"['Horror', 'Science Fiction']",88,,,"['Canada', 'United States of America', 'Bulgaria']",2007,4,28,,1.7578579175523736,5.455321115357702,,,,English
29362,Full of It,2007-03-01,2.0066,5.3,130,"['Comedy', 'Family', 'Drama']",91,,859513.0,"['Italy', 'South Africa', 'United States of America']",2007,3,1,,1.840549633397487,4.875197323201151,,13.664122392212233,,English
13250,Butterfly on a Wheel,2007-07-27,1.902,6.403,533,"['Crime', 'Drama', 'Thriller']",95,20000000.0,,"['Canada', 'United Kingdom', 'United States of America']",2007,7,27,,2.0018853234609613,6.280395838960195,16.811242881518265,,,English
58069,May 18,2007-07-25,1.9595,6.878,45,"['Drama', 'History']",118,,,['South Korea'],2007,7,25,,2.064074064548714,3.828641396489095,,,,Korean
43088,Spider Lilies,2007-03-30,1.9539,5.6,44,"['Drama', 'Romance']",94,,,['Taiwan'],2007,3,30,,1.8870696490323797,3.8066624897703196,,,,Chinese(Traditional)
55771,The Show Must Go On,2007-04-05,1.8809,6.6,44,"['Action', 'Comedy', 'Crime']",112,,,['South Korea'],2007,4,5,,2.028148247292285,3.8066624897703196,,,,Korean
20225,Black Belt,2007-10-13,2.0167,6.7,63,"['Action', 'Drama']",95,,,['Japan'],2007,10,13,,2.0412203288596382,4.1588830833596715,,,,Japanese
11693,Big Man Japan,2007-05-19,2.2425,6.048,94,"['Action', 'Comedy', 'Science Fiction']",113,,,['Japan'],2007,5,19,,1.9527438886338784,4.553876891600541,,,,Japanese
2239,Hallam Foe,2007-02-16,1.7481,6.7,172,"['Drama', 'Comedy', 'Thriller']",95,8000000.0,2149799.0,['United Kingdom'],2007,2,16,-0.731275125,2.0412203288596382,5.153291594497779,15.894952224644102,14.5808853725211,0.0,English
